[start] tuple=6x8 权重内存 512MB | 分钟=600 out=td6_net_latest.bin
[bench] 10 秒实测 1357.4 局/秒（单进程）→ 48866400 局/600分钟
[train] games=2266789 steps=292644665 | 窗口均分 1236 | 平均步 130 | 平均|δ| 44.869 | max|w| 30.0 | 512:0.0% 256:9.9% 128:54.6% 64:32.5% 32:2.9% 16:0.1% | 125.1min
[train] games=2287097 steps=295275171 | 窗口均分 1232 | 平均步 130 | 平均|δ| 45.084 | max|w| 30.0 | 512:0.0% 256:9.2% 128:55.7% 64:32.0% 32:3.0% 16:0.1% 8:0.0% | 126.1min
[train] games=2309461 steps=298178282 | 窗口均分 1238 | 平均步 130 | 平均|δ| 44.959 | max|w| 30.0 | 512:0.0% 256:10.0% 128:54.6% 64:32.3% 32:3.0% 16:0.1% | 127.1min
[train] games=2338588 steps=301957886 | 窗口均分 1238 | 平均步 130 | 平均|δ| 44.844 | max|w| 30.0 | 512:0.0% 256:9.9% 128:54.9% 64:31.9% 32:3.2% 16:0.1% | 128.1min
[train] games=2365737 steps=305475280 | 窗口均分 1234 | 平均步 130 | 平均|δ| 45.043 | max|w| 30.0 | 512:0.0% 256:9.6% 128:54.7% 64:32.6% 32:3.0% 16:0.1% | 129.1min
[train] games=2392592 steps=308963584 | 窗口均分 1238 | 平均步 130 | 平均|δ| 44.940 | max|w| 30.0 | 512:0.0% 256:9.8% 128:55.2% 64:32.1% 32:2.8% 16:0.1% | 130.1min
[train] games=2405160 steps=310593623 | 窗口均分 1235 | 平均步 130 | 平均|δ| 44.963 | max|w| 30.0 | 512:0.0% 256:9.3% 128:55.5% 64:32.1% 32:3.1% 16:0.1% | 131.1min
[train] games=2415190 steps=311897862 | 窗口均分 1240 | 平均步 130 | 平均|δ| 44.892 | max|w| 30.0 | 512:0.0% 256:9.8% 128:55.9% 64:31.8% 32:2.5% 16:0.0% | 132.1min
[train] games=2425736 steps=313265174 | 窗口均分 1234 | 平均步 130 | 平均|δ| 45.034 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.1% 64:32.6% 32:2.8% 16:0.0% | 133.1min
[train] games=2438141 steps=314870192 | 窗口均分 1231 | 平均步 129 | 平均|δ| 45.053 | max|w| 30.0 | 512:0.0% 256:9.4% 128:55.4% 64:32.2% 32:2.9% 16:0.1% | 134.1min
[train] games=2452159 steps=316683622 | 窗口均分 1231 | 平均步 129 | 平均|δ| 45.219 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.0% 64:32.4% 32:3.0% 16:0.0% | 135.1min
[train] games=2468880 steps=318851864 | 窗口均分 1235 | 平均步 130 | 平均|δ| 45.084 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.0% 64:32.4% 32:2.9% 16:0.0% | 136.1min
[train] games=2488670 steps=321422752 | 窗口均分 1238 | 平均步 130 | 平均|δ| 45.369 | max|w| 30.0 | 512:0.0% 256:9.6% 128:55.4% 64:32.0% 32:2.9% 16:0.1% | 137.1min
[train] games=2513340 steps=324620077 | 窗口均分 1234 | 平均步 130 | 平均|δ| 45.365 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.2% 64:32.2% 32:3.0% 16:0.0% | 138.1min
[train] games=2540714 steps=328184777 | 窗口均分 1243 | 平均步 130 | 平均|δ| 45.316 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.0% 64:32.2% 32:2.7% 16:0.1% | 139.1min
[train] games=2569101 steps=331858504 | 窗口均分 1232 | 平均步 129 | 平均|δ| 45.622 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.0% 64:32.5% 32:3.0% 16:0.1% | 140.1min
[train] games=2595709 steps=335317334 | 窗口均分 1239 | 平均步 130 | 平均|δ| 45.654 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.7% 64:31.7% 32:2.9% 16:0.1% | 141.1min
[train] games=2606219 steps=336678507 | 窗口均分 1232 | 平均步 130 | 平均|δ| 45.550 | max|w| 30.0 | 512:0.0% 256:9.4% 128:55.0% 64:32.7% 32:2.8% 16:0.0% | 142.1min
[train] games=2616453 steps=338007573 | 窗口均分 1238 | 平均步 130 | 平均|δ| 45.843 | max|w| 30.0 | 256:9.8% 128:55.3% 64:32.0% 32:3.0% 16:0.0% | 143.1min
[train] games=2626759 steps=339345560 | 窗口均分 1238 | 平均步 130 | 平均|δ| 45.786 | max|w| 30.0 | 512:0.0% 256:10.0% 128:54.8% 64:32.3% 32:2.9% 16:0.1% | 144.1min
[train] games=2637078 steps=340683360 | 窗口均分 1235 | 平均步 130 | 平均|δ| 45.943 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.0% 64:32.3% 32:3.1% 16:0.0% | 145.1min
[train] games=2648694 steps=342196640 | 窗口均分 1243 | 平均步 130 | 平均|δ| 45.688 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.6% 64:31.7% 32:3.0% 16:0.0% | 146.1min
[train] games=2661376 steps=343847805 | 窗口均分 1244 | 平均步 130 | 平均|δ| 45.700 | max|w| 30.0 | 512:0.1% 256:10.0% 128:55.6% 64:31.4% 32:2.9% 16:0.1% | 147.1min
[train] games=2674616 steps=345570170 | 窗口均分 1241 | 平均步 130 | 平均|δ| 45.965 | max|w| 30.0 | 512:0.0% 256:10.0% 128:54.7% 64:32.3% 32:3.0% 16:0.0% | 148.1min
[train] games=2691489 steps=347762355 | 窗口均分 1238 | 平均步 130 | 平均|δ| 45.816 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.9% 64:31.6% 32:2.9% 16:0.1% | 149.1min
[ckpt] 已写 td6_net_latest.bin @ games=2709796
[train] games=2710196 steps=350200250 | 窗口均分 1243 | 平均步 130 | 平均|δ| 45.842 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.5% 64:31.8% 32:2.9% 16:0.1% | 150.1min
[train] games=2734884 steps=353403222 | 窗口均分 1237 | 平均步 130 | 平均|δ| 46.045 | max|w| 30.0 | 512:0.0% 256:9.9% 128:54.9% 64:32.0% 32:3.1% 16:0.0% | 151.1min
[train] games=2750333 steps=355400578 | 窗口均分 1231 | 平均步 129 | 平均|δ| 46.116 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.1% 64:32.3% 32:3.1% 16:0.1% | 152.1min
[train] games=2761242 steps=356815055 | 窗口均分 1238 | 平均步 130 | 平均|δ| 46.198 | max|w| 30.0 | 512:0.0% 256:10.0% 128:54.9% 64:32.0% 32:3.0% 16:0.1% | 153.1min
[train] games=2772368 steps=358256154 | 窗口均分 1235 | 平均步 130 | 平均|δ| 46.148 | max|w| 30.0 | 512:0.0% 256:10.1% 128:54.4% 64:32.5% 32:3.0% 16:0.0% | 154.1min
[train] games=2782868 steps=359622097 | 窗口均分 1242 | 平均步 130 | 平均|δ| 46.257 | max|w| 30.0 | 256:9.9% 128:55.8% 64:31.5% 32:2.8% 16:0.0% | 155.1min
[train] games=2795674 steps=361276750 | 窗口均分 1229 | 平均步 129 | 平均|δ| 46.078 | max|w| 30.0 | 512:0.0% 256:9.3% 128:55.1% 64:32.6% 32:2.9% 16:0.0% | 156.1min
[train] games=2808621 steps=362959339 | 窗口均分 1239 | 平均步 130 | 平均|δ| 46.393 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.5% 64:32.0% 32:2.7% 16:0.0% | 157.1min
[train] games=2822052 steps=364699047 | 窗口均分 1234 | 平均步 130 | 平均|δ| 46.349 | max|w| 30.0 | 512:0.0% 256:9.7% 128:54.9% 64:32.3% 32:3.0% 16:0.0% | 158.1min
[train] games=2838862 steps=366877997 | 窗口均分 1234 | 平均步 130 | 平均|δ| 46.263 | max|w| 30.0 | 512:0.0% 256:9.6% 128:54.7% 64:32.6% 32:3.0% 16:0.1% | 159.1min
[train] games=2858988 steps=369493822 | 窗口均分 1241 | 平均步 130 | 平均|δ| 46.330 | max|w| 30.0 | 512:0.0% 256:10.0% 128:54.7% 64:32.3% 32:2.8% 16:0.1% | 160.1min
[train] games=2883704 steps=372698256 | 窗口均分 1236 | 平均步 130 | 平均|δ| 46.485 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.1% 64:32.1% 32:3.0% 16:0.0% | 161.1min
[train] games=2910308 steps=376159936 | 窗口均分 1242 | 平均步 130 | 平均|δ| 46.460 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.6% 64:31.7% 32:2.9% 16:0.0% | 162.1min
[train] games=2921495 steps=377608846 | 窗口均分 1234 | 平均步 130 | 平均|δ| 46.540 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.5% 64:31.8% 32:2.9% 16:0.0% | 163.1min
[train] games=2932071 steps=378982238 | 窗口均分 1238 | 平均步 130 | 平均|δ| 46.458 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.3% 64:31.9% 32:3.0% 16:0.0% | 164.1min
[train] games=2945303 steps=380704853 | 窗口均分 1244 | 平均步 130 | 平均|δ| 46.413 | max|w| 30.0 | 512:0.0% 256:10.2% 128:55.0% 64:31.8% 32:3.0% 16:0.0% | 165.1min
[train] games=2986049 steps=385985006 | 窗口均分 1234 | 平均步 130 | 平均|δ| 46.574 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.3% 64:32.2% 32:2.9% 16:0.0% | 166.1min
[train] games=3000119 steps=387820756 | 窗口均分 1245 | 平均步 130 | 平均|δ| 46.499 | max|w| 30.0 | 512:0.0% 256:9.7% 128:56.0% 64:31.4% 32:2.8% 16:0.0% | 167.1min
[train] games=3015968 steps=389877570 | 窗口均分 1238 | 平均步 130 | 平均|δ| 46.746 | max|w| 30.0 | 512:0.0% 256:10.0% 128:54.7% 64:32.3% 32:2.9% 16:0.1% | 168.1min
[train] games=3033907 steps=392209821 | 窗口均分 1238 | 平均步 130 | 平均|δ| 46.653 | max|w| 30.0 | 512:0.0% 256:9.3% 128:55.8% 64:32.3% 32:2.5% 16:0.0% | 169.1min
[train] games=3058076 steps=395342470 | 窗口均分 1235 | 平均步 130 | 平均|δ| 46.752 | max|w| 30.0 | 512:0.0% 256:9.6% 128:55.3% 64:32.0% 32:3.0% 16:0.1% | 170.1min
[train] games=3084916 steps=398840428 | 窗口均分 1245 | 平均步 130 | 平均|δ| 46.768 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.1% 64:32.1% 32:2.6% 16:0.1% | 171.1min
[train] games=3113436 steps=402552301 | 窗口均分 1242 | 平均步 130 | 平均|δ| 46.771 | max|w| 30.0 | 512:0.0% 256:9.8% 128:55.7% 64:31.5% 32:2.9% 16:0.0% | 172.1min
[train] games=3142295 steps=406310124 | 窗口均分 1242 | 平均步 130 | 平均|δ| 46.884 | max|w| 30.0 | 512:0.0% 256:9.8% 128:55.7% 64:31.7% 32:2.8% 16:0.1% | 173.1min
[train] games=3153763 steps=407795847 | 窗口均分 1235 | 平均步 130 | 平均|δ| 46.930 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.0% 64:32.4% 32:2.8% 16:0.0% | 174.1min
[train] games=3164207 steps=409149047 | 窗口均分 1234 | 平均步 130 | 平均|δ| 47.025 | max|w| 30.0 | 512:0.1% 256:9.4% 128:55.1% 64:32.3% 32:3.1% 16:0.0% | 175.1min
[train] games=3174853 steps=410533340 | 窗口均分 1241 | 平均步 130 | 平均|δ| 46.766 | max|w| 30.0 | 512:0.0% 256:10.2% 128:54.6% 64:31.9% 32:3.2% 16:0.1% | 176.1min
[train] games=3185577 steps=411933059 | 窗口均分 1247 | 平均步 131 | 平均|δ| 46.864 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.9% 64:31.4% 32:2.7% 16:0.0% | 177.1min
[train] games=3197358 steps=413463815 | 窗口均分 1241 | 平均步 130 | 平均|δ| 47.059 | max|w| 30.0 | 512:0.1% 256:10.3% 128:54.2% 64:32.7% 32:2.6% 16:0.1% | 178.1min
[train] games=3210247 steps=415135512 | 窗口均分 1235 | 平均步 130 | 平均|δ| 47.017 | max|w| 30.0 | 512:0.0% 256:9.2% 128:55.8% 64:32.2% 32:2.7% 16:0.0% | 179.1min
[snap] 已写 td6_net_ckpt_3222482.bin
[ckpt] 已写 td6_net_latest.bin @ games=3222731
[train] games=3222913 steps=416782070 | 窗口均分 1240 | 平均步 130 | 平均|δ| 46.943 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.7% 64:31.7% 32:2.8% 16:0.1% | 180.1min
[train] games=3240869 steps=419108810 | 窗口均分 1235 | 平均步 130 | 平均|δ| 47.021 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.2% 64:32.0% 32:3.0% 16:0.0% | 181.1min
[train] games=3261345 steps=421762485 | 窗口均分 1235 | 平均步 130 | 平均|δ| 46.969 | max|w| 30.0 | 512:0.0% 256:9.8% 128:54.8% 64:32.3% 32:3.0% 16:0.1% | 182.1min
[train] games=3285991 steps=424958455 | 窗口均分 1236 | 平均步 130 | 平均|δ| 47.170 | max|w| 30.0 | 512:0.0% 256:9.8% 128:55.1% 64:32.0% 32:3.0% 16:0.1% | 183.1min
[train] games=3313642 steps=428544930 | 窗口均分 1236 | 平均步 130 | 平均|δ| 47.180 | max|w| 30.0 | 512:0.0% 256:9.6% 128:55.6% 64:32.0% 32:2.8% 16:0.1% | 184.1min
[train] games=3343069 steps=432364957 | 窗口均分 1238 | 平均步 130 | 平均|δ| 47.139 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.0% 64:32.1% 32:2.9% 16:0.1% | 185.1min
[train] games=3368004 steps=435603644 | 窗口均分 1239 | 平均步 130 | 平均|δ| 47.321 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.5% 64:31.8% 32:2.9% 16:0.0% | 186.1min
[train] games=3394699 steps=439073535 | 窗口均分 1241 | 平均步 130 | 平均|δ| 47.293 | max|w| 30.0 | 512:0.0% 256:10.1% 128:54.8% 64:31.8% 32:3.1% 16:0.1% | 187.1min
[train] games=3423773 steps=442853854 | 窗口均分 1240 | 平均步 130 | 平均|δ| 47.334 | max|w| 30.0 | 512:0.0% 256:9.7% 128:55.6% 64:31.6% 32:3.1% 16:0.0% | 188.1min
[train] games=3451796 steps=446496684 | 窗口均分 1240 | 平均步 130 | 平均|δ| 47.431 | max|w| 30.0 | 512:0.0% 256:9.6% 128:55.6% 64:32.0% 32:2.8% 16:0.0% | 189.1min
[train] games=3478749 steps=449997301 | 窗口均分 1238 | 平均步 130 | 平均|δ| 47.566 | max|w| 30.0 | 512:0.0% 256:9.8% 128:54.8% 64:32.2% 32:3.1% 16:0.1% | 190.1min
[train] games=3504711 steps=453375602 | 窗口均分 1242 | 平均步 130 | 平均|δ| 47.489 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.1% 64:32.0% 32:2.9% 16:0.0% | 191.1min
[train] games=3529803 steps=456649532 | 窗口均分 1247 | 平均步 130 | 平均|δ| 47.485 | max|w| 30.0 | 512:0.0% 256:10.1% 128:55.3% 64:31.4% 32:3.1% 16:0.0% | 192.1min
[train] games=3560002 steps=460579653 | 窗口均分 1243 | 平均步 130 | 平均|δ| 47.681 | max|w| 30.0 | 512:0.0% 256:10.1% 128:55.2% 64:31.7% 32:2.9% 16:0.1% | 193.1min
[train] games=3584219 steps=463723432 | 窗口均分 1238 | 平均步 130 | 平均|δ| 47.822 | max|w| 30.0 | 512:0.0% 256:10.1% 128:54.4% 64:32.5% 32:2.9% 16:0.0% | 194.1min
[train] games=3609754 steps=467049747 | 窗口均分 1244 | 平均步 130 | 平均|δ| 47.930 | max|w| 30.0 | 512:0.0% 256:10.1% 128:55.2% 64:31.6% 32:3.0% 16:0.1% | 195.1min
[train] games=3637555 steps=470650458 | 窗口均分 1234 | 平均步 130 | 平均|δ| 48.053 | max|w| 30.0 | 512:0.0% 256:9.9% 128:54.6% 64:32.4% 32:3.0% 16:0.1% | 196.1min
[train] games=3666135 steps=474368864 | 窗口均分 1243 | 平均步 130 | 平均|δ| 47.913 | max|w| 30.0 | 512:0.0% 256:10.2% 128:55.0% 64:31.6% 32:3.1% 16:0.1% | 197.1min
[train] games=3703936 steps=479288173 | 窗口均分 1243 | 平均步 130 | 平均|δ| 48.055 | max|w| 30.0 | 512:0.0% 256:10.1% 128:54.9% 64:32.1% 32:2.9% 16:0.0% | 198.1min
[train] games=3731046 steps=482808088 | 窗口均分 1239 | 平均步 130 | 平均|δ| 48.099 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.0% 64:31.9% 32:3.1% 16:0.0% | 199.1min
[train] games=3755957 steps=486047907 | 窗口均分 1242 | 平均步 130 | 平均|δ| 48.110 | max|w| 30.0 | 512:0.0% 256:10.1% 128:55.1% 64:31.8% 32:3.0% 16:0.0% | 200.1min
[train] games=3778258 steps=488951941 | 窗口均分 1244 | 平均步 130 | 平均|δ| 48.029 | max|w| 30.0 | 512:0.0% 256:10.3% 128:54.9% 64:31.9% 32:2.9% 16:0.0% | 201.1min
[train] games=3800497 steps=491852388 | 窗口均分 1246 | 平均步 130 | 平均|δ| 48.239 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.7% 64:31.2% 32:3.0% 16:0.1% | 202.1min
[train] games=3825568 steps=495121408 | 窗口均分 1246 | 平均步 130 | 平均|δ| 48.316 | max|w| 30.0 | 512:0.0% 256:10.2% 128:55.1% 64:31.6% 32:3.0% 16:0.0% | 203.1min
[train] games=3853602 steps=498773387 | 窗口均分 1244 | 平均步 130 | 平均|δ| 48.150 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.2% 64:32.0% 32:2.8% 16:0.1% | 204.1min
[train] games=3879056 steps=502090714 | 窗口均分 1245 | 平均步 130 | 平均|δ| 48.183 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.9% 64:31.1% 32:3.0% 16:0.1% 8:0.0% | 205.1min
[train] games=3903600 steps=505281108 | 窗口均分 1241 | 平均步 130 | 平均|δ| 48.393 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.5% 64:31.3% 32:3.2% 16:0.1% | 206.1min
[train] games=3928991 steps=508587137 | 窗口均分 1244 | 平均步 130 | 平均|δ| 48.406 | max|w| 30.0 | 512:0.0% 256:10.1% 128:55.2% 64:31.6% 32:3.0% 16:0.0% | 207.1min
[train] games=3953833 steps=511813848 | 窗口均分 1241 | 平均步 130 | 平均|δ| 48.498 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.1% 64:32.0% 32:2.7% 16:0.1% | 208.1min
[train] games=3977507 steps=514884641 | 窗口均分 1237 | 平均步 130 | 平均|δ| 48.629 | max|w| 30.0 | 512:0.0% 256:9.8% 128:55.1% 64:32.0% 32:3.0% 16:0.1% | 209.1min
[ckpt] 已写 td6_net_latest.bin @ games=3999171
[train] games=3999725 steps=517767612 | 窗口均分 1238 | 平均步 130 | 平均|δ| 48.524 | max|w| 30.0 | 256:9.9% 128:55.1% 64:32.0% 32:3.0% 16:0.1% | 210.1min
[train] games=4027476 steps=521375593 | 窗口均分 1241 | 平均步 130 | 平均|δ| 48.646 | max|w| 30.0 | 512:0.0% 256:10.1% 128:54.8% 64:32.0% 32:3.0% 16:0.1% | 211.1min
[train] games=4055601 steps=525034385 | 窗口均分 1243 | 平均步 130 | 平均|δ| 48.771 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.2% 64:31.9% 32:2.8% 16:0.0% | 212.1min
[train] games=4083930 steps=528722891 | 窗口均分 1243 | 平均步 130 | 平均|δ| 48.910 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.2% 64:31.8% 32:2.9% 16:0.0% | 213.1min
[train] games=4112062 steps=532385291 | 窗口均分 1243 | 平均步 130 | 平均|δ| 48.824 | max|w| 30.0 | 512:0.0% 256:10.2% 128:54.8% 64:32.0% 32:3.0% 16:0.1% | 214.1min
[train] games=4140392 steps=536068064 | 窗口均分 1240 | 平均步 130 | 平均|δ| 48.917 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.0% 64:32.1% 32:2.9% 16:0.1% | 215.1min
[train] games=4168356 steps=539721222 | 窗口均分 1250 | 平均步 131 | 平均|δ| 48.884 | max|w| 30.0 | 512:0.0% 256:10.4% 128:55.4% 64:31.2% 32:2.9% 16:0.0% | 216.1min
[train] games=4196298 steps=543359958 | 窗口均分 1244 | 平均步 130 | 平均|δ| 49.040 | max|w| 30.0 | 512:0.0% 256:10.3% 128:54.7% 64:32.0% 32:3.0% 16:0.0% | 217.1min
[train] games=4222803 steps=546814521 | 窗口均分 1246 | 平均步 130 | 平均|δ| 49.058 | max|w| 30.0 | 512:0.0% 256:10.1% 128:55.4% 64:31.6% 32:2.9% 16:0.1% | 218.1min
[train] games=4249789 steps=550329804 | 窗口均分 1243 | 平均步 130 | 平均|δ| 49.091 | max|w| 30.0 | 512:0.0% 256:9.6% 128:56.5% 64:30.8% 32:3.0% 16:0.1% | 219.1min
[train] games=4284505 steps=554857133 | 窗口均分 1246 | 平均步 130 | 平均|δ| 49.169 | max|w| 30.0 | 512:0.0% 256:10.2% 128:55.3% 64:31.5% 32:2.9% 16:0.1% | 220.1min
[train] games=4314876 steps=558805197 | 窗口均分 1240 | 平均步 130 | 平均|δ| 49.314 | max|w| 30.0 | 512:0.0% 256:9.9% 128:55.3% 64:31.8% 32:3.0% 16:0.1% | 221.1min
[train] games=4432204 steps=574095976 | 窗口均分 1246 | 平均步 130 | 平均|δ| 49.314 | max|w| 30.0 | 512:0.0% 256:10.2% 128:54.9% 64:31.9% 32:2.9% 16:0.1% | 222.1min
[train] games=4553860 steps=589919590 | 窗口均分 1242 | 平均步 130 | 平均|δ| 49.553 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.1% 64:31.9% 32:2.9% 16:0.1% | 223.1min
[train] games=4675470 steps=605726991 | 窗口均分 1241 | 平均步 130 | 平均|δ| 49.827 | max|w| 30.0 | 512:0.0% 256:10.2% 128:54.7% 64:32.1% 32:3.0% 16:0.1% 8:0.0% | 224.1min
[train] games=4797523 steps=621596017 | 窗口均分 1241 | 平均步 130 | 平均|δ| 50.009 | max|w| 30.0 | 512:0.0% 256:10.0% 128:55.1% 64:31.8% 32:3.0% 16:0.0% | 225.1min
[train] games=4909835 steps=636184174 | 窗口均分 1240 | 平均步 130 | 平均|δ| 50.263 | max|w| 30.0 | 512:0.0% 256:10.1% 128:54.9% 64:32.0% 32:2.9% 16:0.1% | 226.1min
[train] games=4937563 steps=639786243 | 窗口均分 1240 | 平均步 130 | 平均|δ| 50.519 | max|w| 30.0 | 512:0.0% 256:10.2% 128:54.7% 64:32.0% 32:3.0% 16:0.1% | 227.1min
[train] games=4965593 steps=643423873 | 窗口均分 1238 | 平均步 130 | 平均|δ| 50.498 | max|w| 30.0 | 512:0.0% 256:9.9% 128:54.7% 64:32.3% 32:3.0% 16:0.1% | 228.1min
[train] games=4993156 steps=646999728 | 窗口均分 1236 | 平均步 130 | 平均|δ| 50.607 | max|w| 30.0 | 512:0.0% 256:9.5% 128:55.4% 64:31.9% 32:3.1% 16:0.1% | 229.1min
[train] games=5019720 steps=650441114 | 窗口均分 1236 | 平均步 130 | 平均|δ| 50.781 | max|w| 30.0 | 512:0.0% 256:9.9% 128:54.9% 64:32.1% 32:3.0% 16:0.1% | 230.1min
[train] games=5047615 steps=654053197 | 窗口均分 1234 | 平均步 129 | 平均|δ| 50.707 | max|w| 30.0 | 512:0.0% 256:9.7% 128:54.7% 64:32.3% 32:3.2% 16:0.1% | 231.1min
